txn_id,from_account,from_name,to_account,to_name,amount_inr,timestamp,type,flag
T01230,XXXX7135,Gopal Natarajan,XXXX8267,Vijay Bose,10000,2026-08-04 13:00,IMPS,
T01231,XXXX7135,Gopal Natarajan,XXXX9565,Harish Iyer,500,2026-08-06 09:00,IMPS,
T01232,XXXX7135,Gopal Natarajan,XXXX8267,Vijay Bose,500,2026-08-08 11:00,UPI,
T01233,XXXX7135,Gopal Natarajan,XXXX1762,Aravind Gowda,2500,2026-08-09 09:00,IMPS,
T01234,XXXX7135,Gopal Natarajan,XXXX1762,Aravind Gowda,1200,2026-08-14 09:00,IMPS,
T01235,XXXX4648,Elango Subramaniam,XXXX5982,Madhavan Murthy,2500,2026-08-01 09:00,NEFT,
T01236,XXXX4648,Elango Subramaniam,XXXX8905,Eswar Krishnan,1200,2026-08-02 11:00,IMPS,
T01237,XXXX4648,Elango Subramaniam,XXXX8905,Eswar Krishnan,2500,2026-08-05 13:00,IMPS,
T01238,XXXX4648,Elango Subramaniam,XXXX7532,Bharath Bose,2500,2026-08-06 20:00,IMPS,
T01239,XXXX4648,Elango Subramaniam,XXXX4974,Sabari Das,10000,2026-08-09 10:00,NEFT,
T01240,XXXX4648,Elango Subramaniam,XXXX7532,Bharath Bose,1200,2026-08-10 13:00,IMPS,
T01241,XXXX4648,Elango Subramaniam,XXXX7532,Bharath Bose,10000,2026-08-11 18:00,UPI,
T01242,XXXX4648,Elango Subramaniam,XXXX7532,Bharath Bose,500,2026-08-12 15:00,NEFT,
T01243,XXXX4648,Elango Subramaniam,XXXX5982,Madhavan Murthy,10000,2026-08-13 10:00,IMPS,
T01244,XXXX3541,Arun Ramaswamy,XXXX2259,Karthik Menon,7500,2026-08-01 10:00,NEFT,
T01245,XXXX3541,Arun Ramaswamy,XXXX9254,Suresh Patel,7500,2026-08-02 09:00,UPI,
T01246,XXXX3541,Arun Ramaswamy,XXXX9254,Suresh Patel,4000,2026-08-03 19:00,NEFT,
T01247,XXXX3541,Arun Ramaswamy,XXXX2958,Gopal Krishnan,1200,2026-08-05 10:00,IMPS,
T01248,XXXX3541,Arun Ramaswamy,XXXX2958,Gopal Krishnan,2500,2026-08-07 13:00,NEFT,
T01249,XXXX3541,Arun Ramaswamy,XXXX2259,Karthik Menon,10000,2026-08-09 15:00,IMPS,
T01250,XXXX3541,Arun Ramaswamy,XXXX9254,Suresh Patel,10000,2026-08-14 17:00,IMPS,
T01251,XXXX1797,Pandi Ramaswamy,XXXX6421,Kumar Shetty,2500,2026-08-01 19:00,IMPS,
T01252,XXXX1797,Pandi Ramaswamy,XXXX6421,Kumar Shetty,7500,2026-08-02 15:00,UPI,
T01253,XXXX1797,Pandi Ramaswamy,XXXX6421,Kumar Shetty,7500,2026-08-06 11:00,IMPS,
T01254,XXXX1797,Pandi Ramaswamy,XXXX6421,Kumar Shetty,4000,2026-08-07 12:00,UPI,
T01255,XXXX1797,Pandi Ramaswamy,XXXX6421,Kumar Shetty,10000,2026-08-08 14:00,IMPS,
T01256,XXXX1797,Pandi Ramaswamy,XXXX8967,Lokesh Natarajan,1200,2026-08-10 10:00,NEFT,
T01257,XXXX1797,Pandi Ramaswamy,XXXX8967,Lokesh Natarajan,1200,2026-08-11 16:00,UPI,
T01258,XXXX1797,Pandi Ramaswamy,XXXX8967,Lokesh Natarajan,10000,2026-08-12 18:00,UPI,
T01259,XXXX1797,Pandi Ramaswamy,XXXX8967,Lokesh Natarajan,4000,2026-08-13 15:00,UPI,
T01260,XXXX6224,Anand Balakrishnan,XXXX7172,Ganesh Menon,10000,2026-08-03 11:00,UPI,
T01261,XXXX6224,Anand Balakrishnan,XXXX2160,Rahul Das,4000,2026-08-04 18:00,UPI,
T01262,XXXX6224,Anand Balakrishnan,XXXX7172,Ganesh Menon,10000,2026-08-07 12:00,UPI,
T01263,XXXX6224,Anand Balakrishnan,XXXX2160,Rahul Das,4000,2026-08-08 16:00,NEFT,
T01264,XXXX6224,Anand Balakrishnan,XXXX7172,Ganesh Menon,4000,2026-08-10 15:00,UPI,
T01265,XXXX6224,Anand Balakrishnan,XXXX9882,Eswar Pandian,2500,2026-08-11 09:00,IMPS,
T01266,XXXX6224,Anand Balakrishnan,XXXX7172,Ganesh Menon,10000,2026-08-12 15:00,UPI,
T01267,XXXX6224,Anand Balakrishnan,XXXX7043,Anand Rao,7500,2026-08-14 10:00,IMPS,
T01268,XXXX6224,Anand Balakrishnan,XXXX4913,Unknown / Unlinked,150000,2026-08-10 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01269,XXXX6224,Anand Balakrishnan,XXXX4913,Unknown / Unlinked,500000,2026-08-10 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01270,XXXX7999,Farook Bose,XXXX1508,Sabari Venkatesh,1200,2026-08-02 09:00,UPI,
T01271,XXXX7999,Farook Bose,XXXX1508,Sabari Venkatesh,2500,2026-08-03 18:00,IMPS,
T01272,XXXX7999,Farook Bose,XXXX9565,Harish Iyer,7500,2026-08-08 20:00,IMPS,
T01273,XXXX7999,Farook Bose,XXXX9565,Harish Iyer,2500,2026-08-10 11:00,IMPS,
T01274,XXXX7999,Farook Bose,XXXX9565,Harish Iyer,7500,2026-08-13 17:00,IMPS,
T01275,XXXX7999,Farook Bose,XXXX7252,Vijay Patel,4000,2026-08-14 09:00,NEFT,
T01276,XXXX9813,Eswar Raj,XXXX6374,Sathish Chandran,500,2026-08-01 16:00,NEFT,
T01277,XXXX9813,Eswar Raj,XXXX8871,Rahul Singh,1200,2026-08-02 11:00,NEFT,
T01278,XXXX9813,Eswar Raj,XXXX6374,Sathish Chandran,2500,2026-08-04 16:00,NEFT,
T01279,XXXX9813,Eswar Raj,XXXX5469,Harish Patel,1200,2026-08-05 12:00,UPI,
T01280,XXXX9813,Eswar Raj,XXXX8871,Rahul Singh,1200,2026-08-08 09:00,NEFT,
T01281,XXXX9813,Eswar Raj,XXXX7697,Prakash Sharma,500,2026-08-11 19:00,NEFT,
T01282,XXXX9813,Eswar Raj,XXXX8871,Rahul Singh,1200,2026-08-12 17:00,NEFT,
T01283,XXXX5177,Vijay Verma,XXXX6573,Anand Sundaram,7500,2026-08-01 20:00,UPI,
T01284,XXXX5177,Vijay Verma,XXXX3815,Karthik Gowda,2500,2026-08-03 18:00,UPI,
T01285,XXXX5177,Vijay Verma,XXXX3815,Karthik Gowda,10000,2026-08-04 19:00,NEFT,
T01286,XXXX5177,Vijay Verma,XXXX3815,Karthik Gowda,10000,2026-08-10 19:00,IMPS,
T01287,XXXX5177,Vijay Verma,XXXX6573,Anand Sundaram,10000,2026-08-14 18:00,IMPS,
T01288,XXXX4082,Mahesh Gupta,XXXX6224,Anand Balakrishnan,1200,2026-08-02 12:00,UPI,
T01289,XXXX4082,Mahesh Gupta,XXXX6224,Anand Balakrishnan,2500,2026-08-03 11:00,IMPS,
T01290,XXXX4082,Mahesh Gupta,XXXX2524,Ravi Iyer,7500,2026-08-05 13:00,UPI,
T01291,XXXX4082,Mahesh Gupta,XXXX2524,Ravi Iyer,2500,2026-08-07 14:00,IMPS,
T01292,XXXX4082,Mahesh Gupta,XXXX6224,Anand Balakrishnan,1200,2026-08-08 11:00,IMPS,
T01293,XXXX4082,Mahesh Gupta,XXXX3549,Rajesh Murthy,1200,2026-08-12 19:00,UPI,
T01294,XXXX4974,Sabari Das,XXXX3509,Senthil Nair,2500,2026-08-01 10:00,NEFT,
T01295,XXXX4974,Sabari Das,XXXX1090,Anand Raj,4000,2026-08-03 17:00,NEFT,
T01296,XXXX4974,Sabari Das,XXXX1860,Dinesh Achari,500,2026-08-06 10:00,NEFT,
T01297,XXXX4974,Sabari Das,XXXX8632,Karthik Verma,7500,2026-08-08 14:00,NEFT,
T01298,XXXX4974,Sabari Das,XXXX1090,Anand Raj,10000,2026-08-14 17:00,UPI,
T01299,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,10000,2026-08-01 14:00,UPI,
T01300,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,10000,2026-08-02 10:00,UPI,
T01301,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,10000,2026-08-04 16:00,IMPS,
T01302,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,7500,2026-08-05 17:00,UPI,
T01303,XXXX6892,Omkar Rao,XXXX6763,Devan Subramaniam,4000,2026-08-07 14:00,IMPS,
T01304,XXXX6892,Omkar Rao,XXXX6763,Devan Subramaniam,2500,2026-08-08 19:00,IMPS,
T01305,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,1200,2026-08-09 19:00,UPI,
T01306,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,1200,2026-08-10 19:00,IMPS,
T01307,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,7500,2026-08-11 11:00,IMPS,
T01308,XXXX6892,Omkar Rao,XXXX6763,Devan Subramaniam,10000,2026-08-13 16:00,NEFT,
T01309,XXXX6892,Omkar Rao,XXXX6374,Sathish Chandran,1200,2026-08-14 11:00,UPI,
T01310,XXXX3390,Bharath Shetty,XXXX1474,Eswar Singh,1200,2026-08-01 13:00,NEFT,
T01311,XXXX3390,Bharath Shetty,XXXX5177,Vijay Verma,500,2026-08-02 17:00,NEFT,
T01312,XXXX3390,Bharath Shetty,XXXX5177,Vijay Verma,7500,2026-08-04 15:00,NEFT,
T01313,XXXX3390,Bharath Shetty,XXXX1474,Eswar Singh,10000,2026-08-06 14:00,UPI,
T01314,XXXX3390,Bharath Shetty,XXXX5177,Vijay Verma,1200,2026-08-08 13:00,UPI,
T01315,XXXX3390,Bharath Shetty,XXXX7818,Karthik Mohan,2500,2026-08-09 16:00,NEFT,
T01316,XXXX3390,Bharath Shetty,XXXX7818,Karthik Mohan,7500,2026-08-12 09:00,NEFT,
T01317,XXXX3390,Bharath Shetty,XXXX5177,Vijay Verma,4000,2026-08-13 11:00,IMPS,
T01318,XXXX3390,Bharath Shetty,XXXX5177,Vijay Verma,2500,2026-08-14 17:00,NEFT,
T01319,XXXX9180,Rahul Pillai,XXXX1828,Ganesh Rao,7500,2026-08-03 18:00,NEFT,
T01320,XXXX9180,Rahul Pillai,XXXX2958,Gopal Krishnan,1200,2026-08-04 19:00,UPI,
T01321,XXXX9180,Rahul Pillai,XXXX2958,Gopal Krishnan,7500,2026-08-05 10:00,NEFT,
T01322,XXXX9180,Rahul Pillai,XXXX1832,Manoj Balakrishnan,7500,2026-08-06 16:00,NEFT,
T01323,XXXX9180,Rahul Pillai,XXXX1832,Manoj Balakrishnan,1200,2026-08-11 15:00,UPI,
T01324,XXXX9180,Rahul Pillai,XXXX4144,Pandi Pillai,7500,2026-08-12 16:00,UPI,
T01325,XXXX9180,Rahul Pillai,XXXX1828,Ganesh Rao,10000,2026-08-13 19:00,IMPS,
T01326,XXXX9882,Eswar Pandian,XXXX4115,Rahul Venkatesh,500,2026-08-02 16:00,IMPS,
T01327,XXXX9882,Eswar Pandian,XXXX7065,Omkar Iyer,2500,2026-08-03 15:00,NEFT,
T01328,XXXX9882,Eswar Pandian,XXXX4737,Vijay Venkatesh,10000,2026-08-05 14:00,UPI,
T01329,XXXX9882,Eswar Pandian,XXXX9179,Thiru Ramaswamy,1200,2026-08-09 14:00,IMPS,
T01330,XXXX9882,Eswar Pandian,XXXX8632,Karthik Verma,500,2026-08-11 11:00,IMPS,
T01331,XXXX9882,Eswar Pandian,XXXX9179,Thiru Ramaswamy,4000,2026-08-13 17:00,UPI,
T01332,XXXX9882,Eswar Pandian,XXXX4115,Rahul Venkatesh,2500,2026-08-14 11:00,IMPS,
T01333,XXXX4583,Kishore Sharma,XXXX3509,Senthil Nair,10000,2026-08-03 20:00,IMPS,
T01334,XXXX4583,Kishore Sharma,XXXX3509,Senthil Nair,2500,2026-08-04 09:00,IMPS,
T01335,XXXX4583,Kishore Sharma,XXXX3509,Senthil Nair,7500,2026-08-05 14:00,NEFT,
T01336,XXXX4583,Kishore Sharma,XXXX2592,Ilango Menon,4000,2026-08-07 15:00,NEFT,
T01337,XXXX4583,Kishore Sharma,XXXX2592,Ilango Menon,10000,2026-08-08 18:00,NEFT,
T01338,XXXX4583,Kishore Sharma,XXXX3509,Senthil Nair,1200,2026-08-09 17:00,IMPS,
T01339,XXXX4583,Kishore Sharma,XXXX3509,Senthil Nair,500,2026-08-10 18:00,IMPS,
T01340,XXXX4583,Kishore Sharma,XXXX2592,Ilango Menon,1200,2026-08-11 09:00,NEFT,
T01341,XXXX4583,Kishore Sharma,XXXX2592,Ilango Menon,10000,2026-08-14 20:00,NEFT,
T01342,XXXX9673,Hari Sharma,XXXX5914,Ilango Murthy,500,2026-08-01 09:00,NEFT,
T01343,XXXX9673,Hari Sharma,XXXX9977,Kumar Mohan,10000,2026-08-03 12:00,IMPS,
T01344,XXXX9673,Hari Sharma,XXXX9116,Kumar Verma,500,2026-08-08 18:00,IMPS,
T01345,XXXX9673,Hari Sharma,XXXX9977,Kumar Mohan,2500,2026-08-09 18:00,NEFT,
T01346,XXXX9673,Hari Sharma,XXXX5914,Ilango Murthy,7500,2026-08-12 11:00,UPI,
T01347,XXXX4144,Pandi Pillai,XXXX4119,Bharath Menon,7500,2026-08-01 12:00,IMPS,
T01348,XXXX4144,Pandi Pillai,XXXX1228,Rajesh Gowda,4000,2026-08-04 18:00,IMPS,
T01349,XXXX4144,Pandi Pillai,XXXX1228,Rajesh Gowda,1200,2026-08-05 19:00,NEFT,
T01350,XXXX4144,Pandi Pillai,XXXX1228,Rajesh Gowda,7500,2026-08-06 14:00,IMPS,
T01351,XXXX4144,Pandi Pillai,XXXX4119,Bharath Menon,2500,2026-08-07 20:00,IMPS,
T01352,XXXX4144,Pandi Pillai,XXXX1228,Rajesh Gowda,4000,2026-08-08 14:00,UPI,
T01353,XXXX4144,Pandi Pillai,XXXX1860,Dinesh Achari,4000,2026-08-12 11:00,UPI,
T01354,XXXX4144,Pandi Pillai,XXXX1228,Rajesh Gowda,1200,2026-08-13 17:00,IMPS,
T01355,XXXX5914,Ilango Murthy,XXXX5469,Harish Patel,500,2026-08-01 12:00,IMPS,
T01356,XXXX5914,Ilango Murthy,XXXX9254,Suresh Patel,7500,2026-08-02 09:00,IMPS,
T01357,XXXX5914,Ilango Murthy,XXXX5469,Harish Patel,1200,2026-08-04 17:00,UPI,
T01358,XXXX5914,Ilango Murthy,XXXX9254,Suresh Patel,7500,2026-08-06 13:00,IMPS,
T01359,XXXX5914,Ilango Murthy,XXXX9254,Suresh Patel,7500,2026-08-07 13:00,NEFT,
T01360,XXXX5914,Ilango Murthy,XXXX9224,Siva Shetty,2500,2026-08-08 11:00,NEFT,
T01361,XXXX5914,Ilango Murthy,XXXX9254,Suresh Patel,7500,2026-08-13 10:00,UPI,
T01362,XXXX5914,Ilango Murthy,XXXX9224,Siva Shetty,500,2026-08-14 12:00,NEFT,
T01363,XXXX2354,Madhavan Venkatesh,XXXX1726,Vikram Pandian,500,2026-08-01 09:00,IMPS,
T01364,XXXX2354,Madhavan Venkatesh,XXXX1726,Vikram Pandian,10000,2026-08-02 19:00,NEFT,
T01365,XXXX2354,Madhavan Venkatesh,XXXX7043,Anand Rao,10000,2026-08-03 11:00,NEFT,
T01366,XXXX2354,Madhavan Venkatesh,XXXX7043,Anand Rao,7500,2026-08-04 19:00,UPI,
T01367,XXXX2354,Madhavan Venkatesh,XXXX7043,Anand Rao,7500,2026-08-05 13:00,UPI,
T01368,XXXX2354,Madhavan Venkatesh,XXXX1726,Vikram Pandian,10000,2026-08-07 18:00,NEFT,
T01369,XXXX2354,Madhavan Venkatesh,XXXX7043,Anand Rao,10000,2026-08-08 19:00,UPI,
T01370,XXXX2354,Madhavan Venkatesh,XXXX7043,Anand Rao,10000,2026-08-09 10:00,IMPS,
T01371,XXXX2354,Madhavan Venkatesh,XXXX7043,Anand Rao,1200,2026-08-11 20:00,UPI,
T01372,XXXX2354,Madhavan Venkatesh,XXXX1726,Vikram Pandian,1200,2026-08-14 15:00,IMPS,
T01373,XXXX1762,Aravind Gowda,XXXX9698,Nithin Raj,10000,2026-08-02 09:00,NEFT,
T01374,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,10000,2026-08-03 11:00,IMPS,
T01375,XXXX1762,Aravind Gowda,XXXX8385,Kishore Pillai,500,2026-08-04 13:00,UPI,
T01376,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,4000,2026-08-05 19:00,IMPS,
T01377,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,500,2026-08-06 09:00,IMPS,
T01378,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,500,2026-08-07 13:00,UPI,
T01379,XXXX1762,Aravind Gowda,XXXX8385,Kishore Pillai,4000,2026-08-08 09:00,IMPS,
T01380,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,500,2026-08-09 18:00,NEFT,
T01381,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,10000,2026-08-11 20:00,UPI,
T01382,XXXX1762,Aravind Gowda,XXXX9698,Nithin Raj,1200,2026-08-13 20:00,UPI,
T01383,XXXX1762,Aravind Gowda,XXXX5073,Manoj Reddy,500,2026-08-14 09:00,NEFT,
T01384,XXXX1762,Aravind Gowda,XXXX9892,Unknown / Unlinked,200000,2026-08-10 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01385,XXXX1762,Aravind Gowda,XXXX9892,Unknown / Unlinked,500000,2026-08-10 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01386,XXXX1762,Aravind Gowda,XXXX9892,Unknown / Unlinked,200000,2026-08-10 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01387,XXXX2260,Karthik Velu,XXXX4150,Gopal Gowda,1200,2026-08-02 10:00,IMPS,
T01388,XXXX2260,Karthik Velu,XXXX4150,Gopal Gowda,1200,2026-08-04 15:00,IMPS,
T01389,XXXX2260,Karthik Velu,XXXX7054,Kannan Bose,1200,2026-08-08 20:00,UPI,
T01390,XXXX2260,Karthik Velu,XXXX4150,Gopal Gowda,10000,2026-08-09 15:00,IMPS,
T01391,XXXX2260,Karthik Velu,XXXX7054,Kannan Bose,500,2026-08-10 13:00,IMPS,
T01392,XXXX2260,Karthik Velu,XXXX8175,Unknown / Unlinked,750000,2026-08-13 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01393,XXXX8161,Farook Menon,XXXX2680,Hari Achari,2500,2026-08-01 17:00,IMPS,
T01394,XXXX8161,Farook Menon,XXXX2680,Hari Achari,2500,2026-08-02 14:00,UPI,
T01395,XXXX8161,Farook Menon,XXXX2680,Hari Achari,2500,2026-08-03 10:00,UPI,
T01396,XXXX8161,Farook Menon,XXXX9883,Arun Mohan,2500,2026-08-06 16:00,NEFT,
T01397,XXXX8161,Farook Menon,XXXX3541,Arun Ramaswamy,2500,2026-08-07 15:00,IMPS,
T01398,XXXX8161,Farook Menon,XXXX3541,Arun Ramaswamy,7500,2026-08-08 20:00,NEFT,
T01399,XXXX8161,Farook Menon,XXXX2680,Hari Achari,7500,2026-08-09 17:00,UPI,
T01400,XXXX8161,Farook Menon,XXXX9883,Arun Mohan,500,2026-08-10 10:00,NEFT,
T01401,XXXX8161,Farook Menon,XXXX3541,Arun Ramaswamy,4000,2026-08-11 16:00,IMPS,
T01402,XXXX8161,Farook Menon,XXXX2680,Hari Achari,2500,2026-08-14 10:00,NEFT,
T01403,XXXX4737,Vijay Venkatesh,XXXX2899,Naveen Gupta,1200,2026-08-06 10:00,IMPS,
T01404,XXXX4737,Vijay Venkatesh,XXXX2899,Naveen Gupta,10000,2026-08-09 17:00,UPI,
T01405,XXXX4737,Vijay Venkatesh,XXXX7054,Kannan Bose,4000,2026-08-10 11:00,IMPS,
T01406,XXXX4737,Vijay Venkatesh,XXXX7054,Kannan Bose,500,2026-08-12 16:00,IMPS,
T01407,XXXX4737,Vijay Venkatesh,XXXX6123,Dinesh Subramaniam,2500,2026-08-13 12:00,NEFT,
T01408,XXXX4737,Vijay Venkatesh,XXXX3030,Unknown / Unlinked,350000,2026-08-09 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01409,XXXX4737,Vijay Venkatesh,XXXX3030,Unknown / Unlinked,500000,2026-08-09 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01410,XXXX7225,Elango Krishnan,XXXX6085,Jagan Gupta,500,2026-08-01 13:00,IMPS,
T01411,XXXX7225,Elango Krishnan,XXXX6085,Jagan Gupta,1200,2026-08-03 18:00,UPI,
T01412,XXXX7225,Elango Krishnan,XXXX6085,Jagan Gupta,10000,2026-08-06 15:00,NEFT,
T01413,XXXX7225,Elango Krishnan,XXXX6085,Jagan Gupta,1200,2026-08-09 10:00,NEFT,
T01414,XXXX7225,Elango Krishnan,XXXX3541,Arun Ramaswamy,7500,2026-08-11 12:00,NEFT,
T01415,XXXX7225,Elango Krishnan,XXXX6085,Jagan Gupta,4000,2026-08-13 20:00,UPI,
T01416,XXXX2674,Omkar Sundaram,XXXX3129,Karthik Venkatesh,2500,2026-08-03 14:00,UPI,
T01417,XXXX2674,Omkar Sundaram,XXXX3129,Karthik Venkatesh,2500,2026-08-10 20:00,NEFT,
T01418,XXXX2674,Omkar Sundaram,XXXX3129,Karthik Venkatesh,2500,2026-08-13 10:00,UPI,
T01419,XXXX2674,Omkar Sundaram,XXXX6502,Siva Pillai,2500,2026-08-14 09:00,NEFT,
T01420,XXXX2524,Ravi Iyer,XXXX3900,Vikram Shetty,1200,2026-08-04 17:00,NEFT,
T01421,XXXX2524,Ravi Iyer,XXXX7043,Anand Rao,500,2026-08-07 11:00,IMPS,
T01422,XXXX2524,Ravi Iyer,XXXX3900,Vikram Shetty,500,2026-08-08 20:00,IMPS,
T01423,XXXX2524,Ravi Iyer,XXXX3900,Vikram Shetty,10000,2026-08-09 13:00,IMPS,
T01424,XXXX2524,Ravi Iyer,XXXX3900,Vikram Shetty,500,2026-08-10 15:00,NEFT,
T01425,XXXX2524,Ravi Iyer,XXXX7043,Anand Rao,1200,2026-08-12 17:00,NEFT,
T01426,XXXX2524,Ravi Iyer,XXXX7043,Anand Rao,4000,2026-08-13 09:00,UPI,
T01427,XXXX3274,Elango Kumar,XXXX5982,Madhavan Murthy,7500,2026-08-03 20:00,IMPS,
T01428,XXXX3274,Elango Kumar,XXXX3037,Sanjay Chandran,10000,2026-08-04 11:00,IMPS,
T01429,XXXX3274,Elango Kumar,XXXX4937,Sathish Gupta,7500,2026-08-06 13:00,IMPS,
T01430,XXXX3274,Elango Kumar,XXXX5982,Madhavan Murthy,500,2026-08-10 17:00,NEFT,
T01431,XXXX6916,Dinesh Verma,XXXX6461,Thiru Gupta,1200,2026-08-01 10:00,IMPS,
T01432,XXXX6916,Dinesh Verma,XXXX6461,Thiru Gupta,500,2026-08-04 10:00,NEFT,
T01433,XXXX6916,Dinesh Verma,XXXX2891,Ramesh Nair,7500,2026-08-05 18:00,IMPS,
T01434,XXXX6916,Dinesh Verma,XXXX8555,Selvam Das,1200,2026-08-07 19:00,NEFT,
T01435,XXXX6916,Dinesh Verma,XXXX2891,Ramesh Nair,7500,2026-08-10 18:00,UPI,
T01436,XXXX6916,Dinesh Verma,XXXX7818,Karthik Mohan,2500,2026-08-12 15:00,UPI,
T01437,XXXX6916,Dinesh Verma,XXXX2891,Ramesh Nair,7500,2026-08-14 19:00,UPI,
T01438,XXXX7224,Sathish Menon,XXXX2680,Hari Achari,4000,2026-08-02 15:00,NEFT,
T01439,XXXX7224,Sathish Menon,XXXX2680,Hari Achari,2500,2026-08-03 18:00,IMPS,
T01440,XXXX7224,Sathish Menon,XXXX2680,Hari Achari,7500,2026-08-10 18:00,UPI,
T01441,XXXX7224,Sathish Menon,XXXX2680,Hari Achari,4000,2026-08-11 12:00,UPI,
T01442,XXXX7224,Sathish Menon,XXXX8060,Mahesh Das,4000,2026-08-12 19:00,NEFT,
T01443,XXXX7224,Sathish Menon,XXXX2680,Hari Achari,4000,2026-08-13 10:00,IMPS,
T01444,XXXX7224,Sathish Menon,XXXX5147,Unknown / Unlinked,150000,2026-08-13 18:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01445,XXXX7224,Sathish Menon,XXXX5147,Unknown / Unlinked,200000,2026-08-13 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01446,XXXX7224,Sathish Menon,XXXX5147,Unknown / Unlinked,150000,2026-08-13 18:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01447,XXXX7524,Bala Subramaniam,XXXX2674,Omkar Sundaram,2500,2026-08-01 17:00,NEFT,
T01448,XXXX7524,Bala Subramaniam,XXXX4937,Sathish Gupta,2500,2026-08-02 19:00,UPI,
T01449,XXXX7524,Bala Subramaniam,XXXX4937,Sathish Gupta,7500,2026-08-04 15:00,UPI,
T01450,XXXX7524,Bala Subramaniam,XXXX3419,Rajesh Gupta,7500,2026-08-06 17:00,UPI,
T01451,XXXX7524,Bala Subramaniam,XXXX2674,Omkar Sundaram,2500,2026-08-08 18:00,NEFT,
T01452,XXXX7524,Bala Subramaniam,XXXX2674,Omkar Sundaram,4000,2026-08-10 19:00,UPI,
T01453,XXXX7524,Bala Subramaniam,XXXX3419,Rajesh Gupta,500,2026-08-11 20:00,UPI,
T01454,XXXX7524,Bala Subramaniam,XXXX4937,Sathish Gupta,7500,2026-08-12 16:00,NEFT,
T01455,XXXX1440,Rajesh Natarajan,XXXX3274,Elango Kumar,10000,2026-08-01 18:00,IMPS,
T01456,XXXX1440,Rajesh Natarajan,XXXX6568,Arjun Menon,4000,2026-08-02 11:00,IMPS,
T01457,XXXX1440,Rajesh Natarajan,XXXX6568,Arjun Menon,7500,2026-08-04 16:00,UPI,
T01458,XXXX1440,Rajesh Natarajan,XXXX3274,Elango Kumar,500,2026-08-07 17:00,IMPS,
T01459,XXXX1440,Rajesh Natarajan,XXXX3274,Elango Kumar,4000,2026-08-08 14:00,UPI,
T01460,XXXX1440,Rajesh Natarajan,XXXX6568,Arjun Menon,2500,2026-08-09 14:00,UPI,
T01461,XXXX1440,Rajesh Natarajan,XXXX6568,Arjun Menon,500,2026-08-10 12:00,UPI,
